This file contains the LC params of SN2012dn in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2456133.540505 +/- 0.441771
Magnitude at maximum in B band is: 14.354004 +/- 0.024666
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2456148.540505
Magnitude after 15-days from B band maximum is: 15.358784 +/- 0.043098
Estimated value of dm15 is: 1.004779 +/- 0.049658
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2456136.751668           14.410419       0.026812

2456136.789446           14.411725       0.026854

2456136.827224           14.413046       0.026896

2456136.865003           14.414381       0.026938

2456136.902781           14.415730       0.026980

2456136.940559           14.417093       0.027023

2456136.978338           14.418470       0.027066

2456137.016116           14.419861       0.027109

2456137.053895           14.421267       0.027152

2456137.091673           14.422686       0.027196

2456137.129451           14.424120       0.027240

2456137.167230           14.425567       0.027284

2456137.205008           14.427029       0.027329

2456137.242786           14.428504       0.027374

2456137.280565           14.429993       0.027419

2456137.318343           14.431496       0.027464

2456137.356122           14.433013       0.027510

2456137.393900           14.434544       0.027556

2456137.431678           14.436089       0.027602

2456137.469457           14.437648       0.027648

2456137.507235           14.439220       0.027695

2456137.545014           14.440806       0.027741

2456137.582792           14.442406       0.027788

2456137.620570           14.444019       0.027835

2456137.658349           14.445647       0.027883

2456137.696127           14.447287       0.027930

2456137.733905           14.448942       0.027978

2456137.771684           14.450610       0.028026

2456137.809462           14.452292       0.028075

2456137.847241           14.453987       0.028123

2456137.885019           14.455696       0.028172

2456137.922797           14.457419       0.028220

2456137.960576           14.459155       0.028269

2456137.998354           14.460904       0.028319

2456138.036132           14.462667       0.028368

2456138.073911           14.464444       0.028418

2456138.111689           14.466233       0.028467

2456138.149468           14.468037       0.028517

2456138.187246           14.469853       0.028567

2456138.225024           14.471683       0.028617

2456138.262803           14.473527       0.028668

2456138.300581           14.475383       0.028718

2456138.338359           14.477253       0.028769

2456138.376138           14.479136       0.028820

2456138.413916           14.481033       0.028871

2456138.451695           14.482942       0.028922

2456138.489473           14.484865       0.028973

2456138.527251           14.486801       0.029024

2456138.565030           14.488751       0.029076

2456138.602808           14.490713       0.029127

2456138.640586           14.492688       0.029179

2456138.678365           14.494677       0.029231

2456138.716143           14.496679       0.029283

2456138.753922           14.498693       0.029335

2456138.791700           14.500721       0.029387

2456138.829478           14.502762       0.029439

2456138.867257           14.504815       0.029491

2456138.905035           14.506882       0.029543

2456138.942814           14.508961       0.029596

2456138.980592           14.511054       0.029648

2456139.018370           14.513159       0.029701

2456139.056149           14.515277       0.029754

2456139.093927           14.517408       0.029806

